,LMP
7450,0.0
7451,0.0
7452,0.0
7453,0.0
7454,0.0
7455,0.0
7456,0.0
7457,0.0
7458,0.0
7459,0.0
7460,0.0
7461,0.0
7462,0.0
7463,0.0
7464,0.0
7465,0.0
7466,0.0
7467,0.0
7468,0.0
7469,0.0
7470,0.0
7471,0.0
7472,0.0
7473,0.0
7474,0.0
7475,0.0
7476,0.0
7477,0.0
7478,0.0
7479,0.0
7480,0.0
7481,0.0
7482,0.0
7483,0.0
7484,0.0
7485,0.0
7486,0.0
7487,0.0
7488,0.0
7489,0.0
7490,0.0
7491,0.0
7492,0.0
7493,0.0
7494,0.0
7495,0.0
7496,0.0
7497,0.0
7498,0.0
7499,0.0
7500,0.0
7501,0.0
7502,0.0
7503,0.0
7504,0.0
7505,20.318085
7506,0.0
7507,0.0
7508,0.0
7509,0.0
7510,0.0
7511,0.0
7512,0.0
7513,0.0
7514,0.0
7515,0.0
7516,0.0
7517,19.430296
7518,70.846138
7519,69.68943
7520,0.0
7521,0.0
7522,0.0
7523,0.0
7524,0.0
7525,0.0
7526,0.0
7527,0.0
7528,16.076608
7529,0.0
7530,0.0
7531,0.0
7532,0.0
7533,0.0
7534,0.0
7535,0.0
7536,0.0
7537,0.0
7538,0.0
7539,0.0
7540,0.0
7541,0.0
7542,0.0
7543,0.0
7544,0.0
7545,0.0
7546,0.0
7547,0.0
7548,0.0
7549,0.0
7550,0.0
7551,0.0
7552,0.0
7553,0.0
7554,0.0
7555,0.0
7556,0.0
7557,0.0
7558,0.0
7559,19.642528
7560,19.430296
7561,20.846138
7562,21.288154
7563,72.96816
7564,18.861019
7565,21.287879
7566,72.96816
7567,18.463561
7568,0.0
7569,0.0
7570,0.0
7571,0.0
7572,0.0
7573,0.0
7574,0.0
7575,19.034775
7576,21.474047
7577,23.87513
7578,23.657594
7579,22.576747
7580,21.474047
7581,18.072542
7582,19.685338
7583,21.474047
7584,21.474047
7585,21.116714
7586,19.68943
7587,19.430296
7588,19.034775
7589,19.68943
7590,20.400003
7591,19.685338
7592,16.970947
7593,0.0
7594,19.034775
7595,19.68943
7596,19.034775
7597,18.072542
7598,19.034775
7599,0.0
7600,21.287879
7601,23.657594
7602,75.9087
7603,73.437807
7604,23.069973
7605,20.846138
7606,19.68943
7607,71.647258
7608,19.983547
7609,19.68943
7610,18.861019
7611,0.0
7612,19.68943
7613,71.647258
7614,74.617414
7615,72.96816
7616,0.0
7617,0.0
7618,0.0
7619,0.0
7620,0.0
7621,0.0
7622,0.0
7623,0.0
7624,0.0
7625,0.0
7626,0.0
7627,0.0
7628,0.0
7629,0.0
7630,0.0
7631,20.400003
7632,70.419098
7633,20.400003
7634,71.116714
7635,20.400003
7636,19.68943
7637,20.846138
7638,72.492854
7639,71.288154
7640,0.0
7641,0.0
7642,0.0
7643,0.0
7644,0.0
7645,0.0
7646,0.0
7647,0.0
7648,0.0
7649,0.0
7650,0.0
7651,0.0
7652,0.0
7653,0.0
7654,0.0
7655,0.0
7656,0.0
7657,0.0
7658,0.0
7659,0.0
7660,0.0
7661,0.0
7662,0.0
7663,0.0
7664,0.0
7665,0.0
7666,0.0
7667,0.0
7668,0.0
7669,0.0
7670,0.0
7671,0.0
7672,0.0
7673,0.0
7674,0.0
7675,0.0
7676,0.0
7677,0.0
7678,0.0
7679,0.0
7680,0.0
7681,0.0
7682,0.0
7683,0.0
7684,0.0
7685,0.0
7686,18.463561
7687,0.0
7688,0.0
7689,0.0
7690,0.0
7691,0.0
7692,0.0
7693,0.0
7694,0.0
7695,0.0
7696,0.0
7697,0.0
7698,0.0
7699,0.0
7700,0.0
7701,0.0
7702,0.0
7703,0.0
7704,0.0
7705,0.0
7706,0.0
7707,0.0
7708,0.0
7709,19.68943
7710,71.647258
7711,19.68943
7712,0.0
7713,0.0
7714,0.0
7715,0.0
7716,0.0
7717,0.0
7718,0.0
7719,0.0
7720,18.573789
7721,23.069973
7722,23.437807
7723,23.069973
7724,22.576747
7725,16.970947
7726,18.573789
7727,0.0
7728,0.0
7729,0.0
7730,0.0
7731,0.0
7732,0.0
7733,18.072542
7734,0.0
7735,0.0
7736,0.0
7737,0.0
7738,0.0
7739,0.0
7740,0.0
7741,0.0
7742,0.0
7743,0.0
7744,0.0
7745,0.0
7746,0.0
7747,0.0
7748,0.0
7749,0.0
7750,0.0
7751,0.0
7752,0.0
7753,0.0
7754,0.0
7755,0.0
7756,0.0
7757,0.0
7758,0.0
7759,0.0
7760,0.0
7761,0.0
7762,0.0
7763,0.0
7764,0.0
7765,0.0
7766,0.0
7767,0.0
7768,19.983547
7769,23.128644
7770,23.128644
7771,23.206766
7772,22.732362
7773,21.647258
7774,21.287879
7775,19.68943
7776,19.430296
7777,19.68943
7778,20.400003
7779,21.287879
7780,21.843654
7781,23.069973
7782,24.617414
7783,73.069973
7784,20.419098
7785,18.861019
7786,18.072542
7787,16.970947
7788,0.0
7789,16.970947
7790,19.430296
7791,18.861019
7792,21.647258
7793,23.657594
7794,24.617414
7795,24.617414
7796,23.437807
7797,23.128644
7798,22.492854
7799,23.128644
7800,23.069973
7801,23.206766
7802,23.128644
7803,23.128644
7804,23.128644
7805,23.437807
7806,23.437807
7807,22.516066
7808,18.861019
7809,0.0
7810,0.0
7811,0.0
7812,0.0
7813,0.0
7814,14.191367
7815,0.0
7816,22.96816
7817,76.404825
7818,80.530112
7819,77.283228
7820,76.295886
7821,73.437807
7822,73.437807
7823,124.617414
7824,75.9087
7825,73.437807
7826,71.843654
7827,71.287879
7828,20.846138
7829,71.647258
7830,71.843654
7831,18.463561
7832,0.0
7833,0.0
7834,0.0
7835,0.0
7836,0.0
7837,0.0
7838,0.0
7839,0.0
7840,0.0
7841,0.0
7842,0.0
7843,0.0
7844,0.0
7845,0.0
7846,0.0
7847,0.0
7848,0.0
7849,0.0
7850,0.0
7851,0.0
7852,19.034775
7853,71.116714
7854,73.128644
7855,77.214034
7856,18.072542
7857,0.0
7858,18.861019
7859,19.430296
7860,19.68943
7861,19.68943
7862,19.68943
7863,19.685338
7864,22.732362
7865,25.9087
7866,25.9087
7867,23.87513
7868,22.96816
7869,22.96816
7870,23.069973
7871,22.576747
7872,73.069973
7873,74.617414
7874,74.617414
7875,41.827367
7876,0.0
7877,0.0
7878,0.0
7879,0.0
7880,69.68943
7881,19.430296
7882,0.0
7883,0.0
7884,0.0
7885,0.0
7886,0.0
7887,0.0
7888,0.0
7889,0.0
7890,0.0
7891,0.0
7892,0.0
7893,0.0
7894,0.0
7895,0.0
7896,0.0
7897,0.0
7898,0.0
7899,0.0
7900,0.0
7901,0.0
7902,0.0
7903,0.0
7904,0.0
7905,0.0
7906,0.0
7907,0.0
7908,0.0
7909,0.0
7910,0.0
7911,0.0
7912,0.0
7913,0.0
7914,19.430296
7915,0.0
7916,0.0
7917,0.0
7918,18.072542
7919,0.0
7920,0.0
7921,0.0
7922,0.0
7923,0.0
7924,0.0
7925,0.0
7926,0.0
7927,0.0
7928,0.0
7929,0.0
7930,0.0
7931,0.0
7932,0.0
7933,0.0
7934,0.0
7935,0.0
7936,0.0
7937,0.0
7938,0.0
7939,0.0
7940,0.0
7941,0.0
7942,0.0
7943,0.0
7944,0.0
7945,0.0
7946,0.0
7947,0.0
7948,0.0
7949,0.0
7950,0.0
7951,0.0
7952,0.0
7953,0.0
7954,0.0
7955,0.0
7956,0.0
7957,0.0
7958,0.0
7959,0.0
7960,0.0
7961,0.0
7962,0.0
7963,0.0
7964,0.0
7965,0.0
7966,0.0
7967,0.0
7968,0.0
7969,18.463561
7970,0.0
7971,0.0
7972,0.0
7973,0.0
7974,0.0
7975,0.0
7976,0.0
7977,0.0
7978,0.0
7979,0.0
7980,0.0
7981,0.0
7982,0.0
7983,0.0
7984,0.0
7985,0.0
7986,18.861019
7987,18.573789
7988,19.68943
7989,20.419098
7990,21.116714
7991,23.069973
7992,23.128644
7993,22.96816
7994,21.116714
7995,20.400003
7996,19.034775
7997,21.116714
7998,71.116714
7999,71.843654
8000,0.0
8001,0.0
8002,0.0
8003,0.0
8004,0.0
8005,0.0
8006,0.0
8007,0.0
8008,0.0
8009,0.0
8010,0.0
8011,0.0
8012,0.0
8013,0.0
8014,0.0
8015,0.0
8016,0.0
8017,0.0
8018,0.0
8019,0.0
8020,0.0
8021,0.0
8022,70.419098
8023,0.0
8024,0.0
8025,0.0
8026,0.0
8027,0.0
8028,0.0
8029,0.0
8030,0.0
8031,0.0
8032,0.0
8033,0.0
8034,0.0
8035,0.0
8036,0.0
8037,0.0
8038,0.0
8039,0.0
8040,0.0
8041,0.0
8042,0.0
8043,0.0
8044,0.0
8045,0.0
8046,0.0
8047,18.573789
8048,0.0
8049,0.0
8050,0.0
8051,0.0
8052,0.0
8053,0.0
8054,0.0
8055,0.0
8056,21.287879
8057,25.700585
8058,76.429316
8059,25.9087
8060,76.755559
8061,26.324557
8062,74.617414
8063,76.110776
8064,26.076488
8065,23.206766
8066,23.128644
8067,23.206766
8068,23.206766
8069,23.657594
8070,26.324557
8071,76.599184
8072,19.68943
8073,0.0
8074,0.0
8075,0.0
8076,0.0
8077,0.0
8078,0.0
8079,0.0
8080,21.116714
8081,23.87513
8082,26.429316
8083,25.9087
8084,26.324557
8085,24.617414
8086,23.437807
8087,77.050889
8088,23.437807
8089,23.069973
8090,21.647258
8091,0.0
8092,0.0
8093,0.0
8094,0.0
8095,0.0
8096,0.0
8097,0.0
8098,0.0
8099,0.0
8100,0.0
8101,0.0
8102,0.0
8103,0.0
8104,0.0
8105,20.846138
8106,23.657594
8107,23.069973
8108,74.617414
8109,74.617414
8110,21.647258
8111,72.732362
8112,73.069973
8113,75.9087
8114,500.0
8115,500.0
8116,73.657594
8117,127.274563
8118,500.0
8119,500.0
8120,71.288154
8121,18.072542
8122,18.861019
8123,16.970947
8124,0.0
8125,0.0
8126,14.191367
8127,18.463561
8128,23.069973
8129,27.053589
8130,77.450182
8131,26.651791
8132,26.599184
8133,26.110776
8134,23.437807
8135,23.069973
8136,23.128644
8137,23.128644
8138,22.732362
8139,22.96816
8140,23.069973
8141,23.128644
8142,23.128644
8143,73.437807
8144,19.983547
8145,0.0
8146,0.0
8147,0.0
8148,0.0
8149,0.0
8150,0.0
8151,0.0
8152,21.647258
8153,23.437807
8154,25.758899
8155,24.62179
8156,24.617414
8157,24.617414
8158,23.437807
8159,76.324557
8160,24.617414
8161,23.437807
8162,23.437807
8163,23.437807
8164,23.128644
8165,23.437807
8166,73.657594
8167,500.0
8168,21.116411
8169,18.463561
8170,0.0
8171,0.0
8172,0.0
8173,0.0
8174,0.0
8175,14.191367
8176,20.400003
8177,22.732362
8178,24.544722
8179,23.437807
8180,23.437807
8181,23.206766
8182,22.879602
8183,23.206766
8184,21.287879
8185,21.474047
8186,22.492854
8187,22.185841
8188,22.516066
8189,23.128644
8190,74.617414
8191,500.0
8192,72.492854
8193,19.68943
8194,18.072542
8195,0.0
8196,0.0
8197,0.0
8198,0.0
8199,16.970947
8200,20.419098
8201,25.118705
8202,0.0
8203,0.0
8204,0.0
8205,0.0
8206,0.0
8207,19.68943
8208,0.0
8209,0.0
8210,0.0
8211,0.0
8212,0.0
8213,0.0
8214,19.685338
8215,21.287879
8216,0.0
8217,0.0
8218,0.0
8219,0.0
8220,0.0
8221,0.0
8222,0.0
8223,18.072542
8224,21.647258
8225,26.076488
8226,26.414871
8227,25.93717
8228,24.617414
8229,24.617414
8230,23.128644
8231,22.492854
8232,21.288154
8233,21.843654
8234,21.647258
8235,21.843654
8236,22.576747
8237,23.069973
8238,23.444698
8239,24.617414
8240,21.116411
8241,18.573789
8242,0.0
8243,0.0
8244,0.0
8245,0.0
8246,0.0
8247,0.0
8248,21.474047
8249,23.437807
8250,26.324557
8251,25.758899
8252,24.617414
8253,76.414871
8254,23.206766
8255,22.516066
8256,23.069973
8257,21.287879
8258,21.647258
8259,21.287879
8260,22.185841
8261,23.437807
8262,77.050889
8263,500.0
8264,72.516066
8265,19.68943
8266,18.861019
8267,18.861019
8268,18.861019
8269,19.034775
8270,19.983547
8271,20.400003
8272,73.437807
8273,77.088721
8274,79.947382
8275,77.450182
8276,76.24398
8277,76.076488
8278,23.069973
8279,25.32659
8280,26.636404
8281,21.322277
8282,21.116733
8283,21.116411
8284,20.419098
8285,21.116714
8286,71.647258
8287,79.607356
8288,0.0
8289,0.0
8290,0.0
8291,0.0
8292,0.0
8293,0.0
8294,0.0
8295,0.0
8296,19.034775
8297,21.346072
8298,26.577159
8299,76.575065
8300,76.80726
8301,76.486943
8302,21.647258
8303,19.983547
8304,20.419098
8305,19.430296
8306,18.861019
8307,18.861019
8308,71.843654
8309,19.983547
8310,19.430296
8311,19.983547
8312,0.0
8313,0.0
8314,0.0
8315,0.0
8316,0.0
8317,0.0
8318,0.0
8319,0.0
8320,0.0
8321,0.0
8322,0.0
8323,0.0
8324,0.0
8325,0.0
8326,0.0
8327,0.0
8328,0.0
8329,0.0
8330,0.0
8331,72.96816
8332,156.857535
8333,156.857535
8334,500.0
8335,500.0
8336,71.116411
8337,18.861019
8338,0.0
8339,0.0
8340,0.0
8341,0.0
8342,0.0
8343,0.0
8344,0.0
8345,0.0
8346,0.0
8347,0.0
8348,0.0
8349,0.0
8350,18.861019
8351,19.034775
8352,0.0
8353,16.970947
8354,0.0
8355,0.0
8356,0.0
8357,72.516066
8358,21.287879
8359,0.0
8360,0.0
8361,0.0
8362,0.0
8363,0.0
8364,0.0
8365,0.0
8366,0.0
8367,0.0
8368,0.0
8369,0.0
8370,0.0
8371,0.0
8372,0.0
8373,0.0
8374,0.0
8375,0.0
8376,0.0
8377,0.0
8378,0.0
8379,0.0
8380,0.0
8381,0.0
8382,0.0
8383,0.0
8384,0.0
8385,0.0
8386,0.0
8387,0.0
8388,0.0
8389,0.0
8390,0.0
8391,0.0
8392,0.0
8393,0.0
8394,0.0
8395,0.0
8396,0.0
8397,0.0
8398,0.0
8399,0.0
8400,0.0
8401,0.0
8402,0.0
8403,0.0
8404,0.0
8405,0.0
8406,0.0
8407,0.0
8408,0.0
8409,0.0
8410,0.0
8411,0.0
8412,0.0
8413,0.0
8414,0.0
8415,0.0
8416,0.0
8417,0.0
8418,0.0
8419,0.0
8420,0.0
8421,0.0
8422,0.0
8423,0.0
8424,0.0
8425,0.0
8426,0.0
8427,0.0
8428,71.647258
8429,71.843654
8430,75.9087
8431,83.752662
8432,22.516066
8433,19.983547
8434,19.034775
8435,15.731586
8436,0.0
8437,0.0
8438,16.970947
8439,0.0
8440,26.581737
8441,205.9296
8442,22.879498
8443,0.0
8444,0.0
8445,0.0
8446,0.0
8447,0.0
8448,0.0
8449,0.0
8450,0.0
8451,0.0
8452,0.0
8453,70.419098
8454,500.0
8455,500.0
8456,158.035526
8457,74.617414
8458,0.0
8459,0.0
8460,0.0
8461,0.0
8462,0.0
8463,0.0
8464,0.0
8465,0.0
8466,0.0
8467,0.0
8468,0.0
8469,0.0
8470,20.400003
8471,0.0
8472,0.0
8473,0.0
8474,0.0
8475,0.0
8476,0.0
8477,0.0
8478,0.0
8479,0.0
8480,0.0
8481,0.0
8482,19.68943
8483,19.983547
8484,20.419098
8485,20.846138
8486,22.732362
8487,22.732362
8488,21.287879
8489,23.128644
8490,25.9087
8491,24.617414
8492,24.617414
8493,23.128644
8494,23.128644
8495,23.206766
8496,22.96816
8497,23.128644
8498,23.069973
8499,22.492854
8500,21.647258
8501,21.647258
8502,21.647258
8503,23.069973
8504,19.983547
8505,18.463561
8506,0.0
8507,0.0
8508,0.0
8509,0.0
8510,0.0
8511,0.0
8512,20.419098
8513,23.128644
8514,26.429316
8515,76.429316
8516,26.324557
8517,24.617414
8518,23.437807
8519,23.069973
8520,22.492854
8521,21.843654
8522,21.647258
8523,21.288154
8524,21.647258
8525,22.576747
8526,23.206766
8527,76.429316
8528,21.647258
8529,19.034775
8530,16.970947
8531,0.0
8532,0.0
8533,0.0
8534,0.0
8535,19.430296
8536,22.516066
8537,25.9087
8538,26.755559
8539,26.429316
8540,26.429316
8541,26.755559
8542,26.324557
8543,23.128644
8544,22.576747
8545,22.516066
8546,22.492854
8547,21.843654
8548,22.576747
8549,23.128644
8550,26.324557
8551,26.429316
8552,20.846138
8553,0.0
8554,0.0
8555,0.0
8556,0.0
8557,0.0
8558,0.0
8559,0.0
8560,20.419098
8561,24.62179
8562,26.429316
8563,26.324557
8564,26.429316
8565,25.9087
8566,23.437807
8567,22.732362
8568,22.732362
8569,21.843654
8570,21.647258
8571,21.843654
8572,22.576747
8573,23.069973
8574,24.617414
8575,26.324557
8576,22.96816
8577,19.034775
8578,0.0
8579,0.0
8580,0.0
8581,0.0
8582,0.0
8583,0.0
8584,23.128644
8585,80.530112
8586,161.124055
8587,136.124055
8588,133.035526
8589,131.727779
8590,76.324557
8591,23.069973
8592,20.846138
8593,21.647258
8594,21.647258
8595,71.647258
8596,73.069973
8597,74.617414
8598,73.128644
8599,0.0
8600,0.0
8601,0.0
8602,0.0
8603,0.0
8604,0.0
8605,0.0
8606,0.0
8607,0.0
8608,0.0
8609,0.0
8610,0.0
8611,0.0
8612,15.731586
8613,19.430296
8614,0.0
8615,0.0
8616,0.0
8617,0.0
8618,0.0
8619,0.0
8620,0.0
8621,0.0
8622,0.0
8623,21.843654
8624,20.419098
8625,19.983547
8626,20.400003
8627,19.68943
8628,18.072542
8629,0.0
8630,0.0
8631,16.970947
8632,21.288154
8633,24.62179
8634,26.404825
8635,25.9087
8636,25.9087
8637,24.617414
8638,76.324557
8639,74.617414
8640,73.437807
8641,73.437807
8642,75.9087
8643,72.732362
8644,75.9087
8645,74.617414
8646,0.0
8647,0.0
8648,0.0
8649,0.0
8650,0.0
8651,0.0
8652,0.0
8653,0.0
8654,0.0
8655,0.0
8656,0.0
8657,19.68943
8658,21.287879
8659,21.843654
8660,72.516066
8661,21.647258
8662,22.516066
8663,21.647258
8664,21.647258
8665,21.647258
8666,22.732362
8667,73.128644
8668,23.069973
8669,23.437807
8670,24.617414
8671,77.050889
8672,73.069973
8673,19.983547
8674,18.573789
8675,0.0
8676,0.0
8677,0.0
8678,0.0
8679,0.0
8680,18.072542
8681,0.0
8682,24.563659
8683,0.0
8684,0.0
8685,0.0
8686,0.0
8687,0.0
8688,0.0
8689,0.0
8690,0.0
8691,0.0
8692,0.0
8693,0.0
8694,0.0
8695,0.0
8696,0.0
8697,0.0
8698,0.0
8699,0.0
8700,0.0
8701,0.0
8702,0.0
8703,0.0
8704,18.072542
8705,20.846138
8706,22.576747
8707,23.128644
8708,23.437807
8709,23.206766
8710,23.069973
8711,22.732362
8712,22.576747
8713,22.516066
8714,22.492854
8715,21.843654
8716,22.516066
8717,22.576747
8718,22.96816
8719,23.069973
8720,22.576747
8721,20.419098
8722,20.846138
8723,20.419098
8724,21.116411
8725,20.419098
8726,19.430296
8727,19.430296
8728,23.069973
8729,24.617414
8730,76.429316
8731,73.437807
8732,76.324557
8733,76.110776
8734,73.069973
8735,76.108184
8736,72.732362
8737,73.437807
8738,73.069973
8739,73.069973
8740,72.96816
8741,0.0
8742,0.0
8743,0.0
8744,0.0
8745,0.0
8746,0.0
8747,0.0
8748,0.0
8749,0.0
8750,0.0
8751,0.0
8752,18.573789
8753,20.419098
8754,61.061157
8755,0.0
8756,0.0
8757,0.0
8758,0.0
8759,0.0
8760,0.0
8761,0.0
8762,0.0
8763,18.573789
8764,19.430296
8765,71.843654
8766,73.657594
8767,158.752662
8768,19.983547
8769,15.731586
8770,0.0
8771,0.0
8772,16.970947
8773,18.861019
8774,18.072542
8775,0.0
8776,19.430296
8777,23.206766
8778,26.324557
8779,26.324557
8780,26.324557
8781,76.324557
8782,75.9087
8783,23.128644
